,month,bedrooms,bathrooms,sqft_living,sqft_lot,sqft_above,yr_built,lat,long,bedrooms_cont,log_sqft_lot,prop_missings,year,floors,waterfront,view,condition,basement,yr_renovated,bedrooms_cat,price,Luxury
3055,6.0,4.0,2.5,2090.0,9702.0,1320.0,1965.0,47.7467,-122.339,4.0,9.180087328805161,0.0,2014,1.0,0,0,A,1,0,4,465000,0
3056,5.0,3.0,3.5,1900.0,1612.0,1430.0,2008.0,47.544,-122.385,3.0,7.385230923066573,0.0,2014,2.0,0,0,B,1,0,3,431500,0
3057,7.0,3.0,3.0,2031.0,7702.0,2031.0,1988.0,47.3058,-122.348,3.0,8.949235314374855,0.0,2014,2.0,0,0,B,0,0,3,335000,0
3058,6.0,3.0,4.5,4380.0,47044.0,3720.0,1968.0,47.4734,-122.365,3.0,10.758838612970926,0.0,2014,2.0,1,1,B,1,1,3,995000,1
3059,6.0,4.0,2.5,3270.0,35445.0,3270.0,1989.0,47.548,-122.121,4.0,10.475737478289117,0.0,2014,2.0,0,0,B,0,0,4,1070000,1
3060,12.0,3.0,2.0,1380.0,5060.0,1380.0,1986.0,47.7059,-122.341,3.0,8.52912176228151,0.0,2014,1.0,0,0,B,0,0,3,375000,0
3061,11.0,2.0,0.0,920.0,6600.0,920.0,1910.0,47.5572,-122.282,2.0,8.794824928014517,0.0,2014,1.0,0,0,CD,0,0,2,365000,0
3062,5.0,4.0,3.5,3410.0,10769.0,3410.0,2008.0,47.6081,-122.198,4.0,9.284426915328881,0.0,2014,2.0,0,0,B,0,0,4,1405000,1
3063,10.0,3.0,2.0,1330.0,5632.0,1330.0,1988.0,47.5745,-122.017,3.0,8.636219897837877,0.0,2014,1.0,0,0,B,0,0,3,424000,0
3064,5.0,3.0,3.0,1540.0,6760.0,1210.0,1980.0,47.7163,-122.212,3.0,8.81877816903701,0.0,2014,1.0,0,0,A,1,0,3,503000,1
3065,10.0,5.0,2.0,2130.0,19180.0,1500.0,1968.0,47.638,-122.213,5.0,9.86162334843743,0.0,2014,1.0,0,0,B,1,0,5,1300000,1
3066,5.0,2.0,1.0,1140.0,1730.0,1010.0,2007.0,47.5494,-122.372,2.0,7.455876687491824,0.0,2014,1.5,0,0,B,1,0,2,235000,0
3067,11.0,3.0,2.5,2560.0,16420.0,2560.0,1989.0,47.6916,-121.916,3.0,9.70625538300642,0.0,2014,2.0,0,0,CD,0,0,3,470950,0
3068,5.0,3.0,3.5,1810.0,1846.0,1440.0,2009.0,47.607,-122.305,3.0,7.520776415062797,0.0,2014,2.0,0,0,CD,1,0,3,625000,1
3069,8.0,2.0,1.0,1010.0,7500.0,1010.0,1941.0,47.5283,-122.32,2.0,8.922658299524402,0.0,2014,1.0,0,0,B,0,0,2,235000,0
3070,6.0,3.0,3.0,2300.0,4637.0,2300.0,2008.0,47.5216,-121.878,3.0,8.441822884391462,0.0,2014,2.0,0,0,B,0,0,3,479500,0
3071,5.0,3.0,2.0,1620.0,3975.0,940.0,1926.0,47.6786,-122.368,3.0,8.287780027088433,0.0,2014,1.0,0,0,A,1,0,3,641000,1
3072,6.0,3.0,2.5,1610.0,6176.0,1610.0,1994.0,47.3657,-122.173,3.0,8.728426091704613,0.0,2014,2.0,0,0,B,0,0,3,255000,0
3073,6.0,3.0,1.0,1410.0,5060.0,910.0,1956.0,47.7073,-122.34,3.0,8.52912176228151,0.0,2014,1.0,0,0,CD,1,0,3,410000,0
3074,5.0,3.0,2.5,2060.0,38377.0,1560.0,1978.0,47.2752,-122.319,3.0,10.555213600795284,0.0,2014,1.0,0,0,CD,1,0,3,306500,0
3075,12.0,4.0,2.0,1760.0,5750.0,1070.0,1962.0,47.5521,-122.373,4.0,8.656955133791396,0.0,2014,1.0,0,1,A,1,0,4,471000,0
3076,12.0,4.0,2.5,2930.0,8679.0,2930.0,2014.0,47.5164,-122.19,4.0,9.068661593644245,0.0,2014,2.0,0,0,B,0,0,4,635000,1
3077,6.0,3.0,2.0,1230.0,9600.0,1230.0,1984.0,47.3675,-122.095,3.0,9.169518377455928,0.0,2014,1.0,0,0,CD,0,0,3,239950,0
3078,7.0,3.0,1.0,1530.0,2370.0,1530.0,1901.0,47.6108,-122.303,3.0,7.7706452341291765,0.0,2014,2.0,0,0,B,0,0,3,590000,1
3079,11.0,3.0,2.0,2360.0,6149.0,1560.0,1926.0,47.5433,-122.384,3.0,8.724044745953469,0.0,2014,2.0,0,1,B,1,1,3,690000,1
3080,9.0,3.0,0.0,1690.0,7245.0,1160.0,1973.0,47.3505,-122.305,3.0,8.888066854754783,0.0,2014,1.0,0,1,B,1,0,3,230500,0
3081,12.0,3.0,2.0,1370.0,10050.0,1370.0,1966.0,47.3338,-122.341,3.0,9.215327913487222,0.0,2014,1.0,0,1,CD,0,0,3,268000,0
3082,5.0,2.0,1.5,1160.0,1438.0,1160.0,2001.0,47.5917,-122.295,2.0,7.271008538280992,0.0,2014,2.0,0,0,B,0,0,2,340000,0
3083,7.0,3.0,1.5,1570.0,12196.0,1570.0,1972.0,47.4866,-121.786,3.0,9.408863308108145,0.0,2014,1.0,0,0,CD,0,0,3,458000,0
3084,7.0,3.0,2.0,1870.0,7080.0,1210.0,1969.0,47.7244,-122.179,3.0,8.865029186687766,0.0,2014,1.0,0,0,CD,1,0,3,432000,0
3085,7.0,3.0,1.5,1800.0,22000.0,1800.0,1931.0,47.4889,-122.286,3.0,9.998797732340453,0.0,2014,2.0,0,0,B,0,0,3,360000,0
3086,5.0,5.0,1.5,1500.0,7112.0,760.0,1920.0,47.4692,-122.35,5.0,8.86953877719374,0.0,2014,1.0,0,0,A,1,0,5,265000,0
3087,12.0,4.0,2.0,1920.0,7803.0,1080.0,1962.0,47.758,-122.325,4.0,8.962263554116761,0.0,2014,1.0,0,0,B,1,0,4,360000,0
3088,5.0,2.0,2.0,1390.0,1302.0,1390.0,1986.0,47.3089,-122.33,2.0,7.171656822768514,0.0,2014,2.0,0,0,B,0,0,2,186950,0
3089,5.0,3.0,2.5,2360.0,4638.0,2360.0,1996.0,47.6837,-122.321,3.0,8.442038517815478,0.0,2014,2.0,0,1,B,0,0,3,580050,1
3090,9.0,4.0,3.5,3530.0,7202.0,2660.0,2000.0,47.7339,-122.36,4.0,8.882114044208821,0.0,2014,2.0,0,0,B,1,0,4,695000,1
3091,5.0,2.0,2.5,1280.0,835.0,1080.0,2009.0,47.5592,-122.284,2.0,6.727431724850855,0.0,2014,2.0,0,0,B,1,0,2,370000,0
3092,10.0,4.0,1.0,1750.0,9600.0,1750.0,1954.0,47.5759,-122.137,4.0,9.169518377455928,0.0,2014,1.5,0,0,CD,0,0,4,420000,0
3093,6.0,3.0,2.0,1880.0,12821.0,1880.0,1959.0,47.7681,-122.305,3.0,9.4588397305527,0.0,2014,1.0,0,0,B,0,0,3,389800,0
3094,12.0,3.0,2.5,2870.0,5163.0,2870.0,2014.0,47.6935,-122.352,3.0,8.54927308487965,0.0,2014,2.0,0,0,B,0,0,3,880000,1
3095,5.0,4.0,2.5,2560.0,36601.0,2560.0,1987.0,47.5851,-121.992,4.0,10.50783084142058,0.0,2014,2.0,0,0,CD,0,0,4,675000,1
3096,8.0,3.0,2.0,2010.0,9417.0,1500.0,1967.0,47.373,-122.185,3.0,9.150271845510064,0.0,2014,1.0,0,0,CD,1,0,3,335000,0
3097,5.0,2.0,2.0,1870.0,4950.0,1870.0,2006.0,47.7195,-122.022,2.0,8.507142855562735,0.0,2014,1.0,0,0,B,0,0,2,559950,1
3098,9.0,4.0,2.5,1800.0,4500.0,1800.0,2004.0,47.394,-122.183,4.0,8.411832675758411,5.263157894736842,2014,2.0,0,0,CD,0,0,4,321000,0
3099,12.0,3.0,1.0,1200.0,8360.0,1200.0,1948.0,47.5414,-122.281,3.0,9.031213706078747,5.263157894736842,2014,1.0,0,0,Desc,0,0,3,160000,0
3100,7.0,4.0,2.0,2390.0,12000.0,1470.0,1979.0,47.7061,-122.163,4.0,9.392661928770137,0.0,2014,1.0,0,0,B,1,0,4,650000,1
3101,11.0,4.0,2.5,1840.0,7575.0,1390.0,1973.0,47.7328,-122.198,4.0,8.93260863037757,5.263157894736842,2014,1.0,0,0,CD,1,0,4,442500,0
3102,9.0,3.0,2.0,1870.0,7500.0,1320.0,1978.0,47.4428,-122.134,3.0,8.922658299524402,0.0,2014,1.0,0,0,A,1,0,3,344950,0
3103,8.0,3.0,2.5,1830.0,7651.0,1830.0,1986.0,47.2642,-122.219,3.0,8.942591637231851,0.0,2014,2.0,0,0,B,0,0,3,273000,0
3104,8.0,3.0,2.5,2280.0,213879.0,2280.0,1994.0,47.4213,-122.033,3.0,11.725695395856878,0.0,2014,2.0,0,0,B,0,0,3,364250,0
3105,6.0,2.0,1.0,960.0,8153.0,960.0,1947.0,47.7341,-122.3,2.0,9.006141236662911,0.0,2014,1.0,0,0,B,0,0,2,300000,0
3106,7.0,2.0,1.0,1330.0,5510.0,850.0,1910.0,47.6901,-122.362,2.0,8.61431990214696,0.0,2014,1.0,0,0,B,1,0,2,417500,0
3107,5.0,3.0,2.0,1780.0,13095.0,1780.0,1983.0,47.367,-122.152,3.0,9.479985756941812,5.263157894736842,2014,1.0,0,0,CD,0,0,3,325000,0
3108,6.0,4.0,3.5,4290.0,12103.0,2690.0,1997.0,47.5503,-122.102,4.0,9.401208634738603,0.0,2014,1.0,0,1,B,1,0,4,1384000,1
3109,12.0,4.0,3.0,2400.0,5400.0,1600.0,1965.0,47.5099,-122.26,4.0,8.594154232552366,0.0,2014,2.0,0,1,CD,1,0,4,475000,0
3110,10.0,4.0,3.5,3570.0,14408.0,3570.0,2006.0,47.536,-121.857,4.0,9.575538886855792,0.0,2014,2.0,0,1,B,0,0,4,942500,1
3111,6.0,4.0,3.5,3620.0,5131.0,2350.0,1927.0,47.6499,-122.37,4.0,8.543055850941965,0.0,2014,2.0,0,1,CD,1,0,4,1525000,1
3112,7.0,4.0,2.5,2580.0,5823.0,2580.0,2002.0,47.5374,-121.875,4.0,8.66957087183712,0.0,2014,2.0,0,0,B,0,0,4,552250,1
3113,8.0,4.0,3.0,3160.0,8197.0,1580.0,1962.0,47.7004,-122.287,4.0,9.011523512653032,0.0,2014,1.0,0,0,B,1,0,4,655000,1
3114,8.0,2.0,1.0,840.0,6720.0,840.0,1952.0,47.5707,-122.396,2.0,8.812843433517195,0.0,2014,1.0,0,0,B,0,0,2,355000,0
3115,6.0,3.0,3.0,1900.0,6400.0,1410.0,1942.0,47.6697,-122.281,3.0,8.764053269347762,0.0,2014,1.0,0,0,A,1,0,3,706000,1
3116,6.0,3.0,3.0,3910.0,19023.0,3910.0,1985.0,47.6953,-121.914,3.0,9.853404052368141,0.0,2014,2.0,0,0,B,0,0,3,805000,1
3117,8.0,3.0,1.5,1450.0,4694.0,1450.0,2011.0,47.3654,-122.021,3.0,8.454040376410969,0.0,2014,2.0,0,0,B,0,0,3,274000,0
3118,10.0,5.0,2.0,2460.0,16000.0,1230.0,1957.0,47.3305,-122.351,5.0,9.680344001221918,0.0,2014,1.0,0,0,B,1,0,5,240000,0
3119,5.0,3.0,2.0,1790.0,6117.0,1350.0,1940.0,47.6366,-122.401,3.0,8.718827059242566,0.0,2014,1.0,0,1,B,1,0,3,790000,1
3120,7.0,4.0,2.5,3500.0,10891.0,3500.0,1995.0,47.5533,-122.093,4.0,9.295692039075686,0.0,2014,2.0,0,1,B,0,0,4,917000,1
3121,6.0,4.0,2.0,2050.0,10920.0,1450.0,1974.0,47.7431,-122.286,4.0,9.298351249298896,0.0,2014,1.0,0,1,B,1,0,4,790000,1
3122,7.0,3.0,2.5,2090.0,15000.0,2090.0,1961.0,47.4885,-121.783,3.0,9.615805480084347,0.0,2014,1.0,0,0,B,0,0,3,383000,0
3123,5.0,3.0,2.5,1620.0,1173.0,1470.0,2008.0,47.6681,-122.355,3.0,7.067319848653476,0.0,2014,3.0,0,1,B,1,0,3,580000,1
3124,10.0,3.0,2.5,1570.0,7200.0,1570.0,1991.0,47.7332,-122.232,3.0,8.881836305004146,0.0,2014,2.0,0,0,B,0,0,3,447450,0
3125,5.0,3.0,0.0,2190.0,10370.0,2190.0,1987.0,47.6218,-122.03,3.0,9.246672301223573,0.0,2014,2.0,0,0,B,0,0,3,665000,1
3126,9.0,3.0,2.0,1230.0,12000.0,1230.0,1970.0,47.2878,-122.251,3.0,9.392661928770137,0.0,2014,1.0,0,0,B,0,0,3,179900,0
3127,5.0,3.0,2.0,1390.0,10905.0,860.0,1957.0,47.5517,-122.36,3.0,9.29697667863573,0.0,2014,1.0,0,0,B,1,0,3,270000,0
3128,5.0,2.0,2.5,1150.0,1027.0,1150.0,2008.0,47.6534,-122.356,2.0,6.934397209928558,0.0,2014,3.0,0,0,B,0,0,2,425000,0
3129,8.0,4.0,2.5,2320.0,4000.0,1510.0,1905.0,47.6048,-122.298,4.0,8.294049640102028,0.0,2014,1.5,0,0,A,1,0,4,518000,1
3130,6.0,4.0,2.5,2340.0,6896.0,2340.0,2001.0,47.4896,-122.14,4.0,8.83869681234353,0.0,2014,2.0,0,0,B,0,0,4,465950,0
3131,12.0,1.0,1.0,1310.0,8667.0,1310.0,1918.0,47.6059,-122.313,1.0,9.067277989134345,0.0,2014,1.5,0,0,CD,0,0,<2,575000,1
3132,10.0,2.0,1.0,1030.0,8576.0,1030.0,1952.0,47.7352,-122.295,2.0,9.056722883310583,0.0,2014,1.5,0,0,A,0,0,2,315000,0
3133,7.0,3.0,1.5,1520.0,9041.0,1520.0,1954.0,47.6158,-122.213,3.0,9.109525066737367,0.0,2014,1.0,0,0,CD,0,0,3,810000,1
3134,10.0,5.0,3.5,5050.0,16500.0,5050.0,2001.0,47.5863,-121.967,5.0,9.711115659888671,0.0,2014,2.0,0,1,B,0,0,5,1025000,1
3135,7.0,3.0,1.0,880.0,5375.0,880.0,1924.0,47.4858,-122.202,3.0,8.589513852995864,0.0,2014,1.0,0,0,CD,0,0,3,256000,0
3136,9.0,3.0,1.0,1010.0,8906.0,1010.0,1968.0,47.3627,-122.108,3.0,9.094480485881647,0.0,2014,1.0,0,0,A,0,0,3,234000,0
3137,9.0,3.0,2.0,1820.0,1358.0,1820.0,2014.0,47.5433,-122.376,3.0,7.213768308118642,0.0,2014,3.0,0,0,B,0,0,3,479950,0
3138,10.0,3.0,3.0,1290.0,1112.0,1290.0,2008.0,47.7282,-122.296,3.0,7.013915474810528,0.0,2014,3.0,0,0,B,0,0,3,305000,0
3139,10.0,4.0,3.5,4420.0,7902.0,3350.0,2004.0,47.5327,-121.86,4.0,8.974871170971337,0.0,2014,2.0,0,0,B,1,0,4,730000,1
3140,7.0,3.0,2.0,1430.0,13399.0,900.0,1946.0,47.4787,-122.275,3.0,9.502935356288608,0.0,2014,1.0,0,0,CD,1,0,3,215000,0
3141,7.0,4.0,2.5,2610.0,5240.0,2610.0,2004.0,47.345,-122.042,4.0,8.564076777315087,0.0,2014,2.0,0,0,B,0,0,4,337000,0
3142,8.0,2.0,1.0,1350.0,4494.0,920.0,1949.0,47.5315,-122.38,2.0,8.410498452745275,0.0,2014,1.0,0,0,B,1,0,2,345000,0
3143,9.0,4.0,3.0,3150.0,9318.0,3150.0,2001.0,47.5959,-122.018,4.0,9.139703292376742,0.0,2014,2.0,0,0,B,0,0,4,705000,1
3144,11.0,3.0,2.5,2110.0,208737.0,2110.0,1977.0,47.2674,-122.072,3.0,11.725695395856878,5.263157894736842,2014,2.0,0,1,B,0,0,3,500000,0
3145,11.0,4.0,2.5,2350.0,7203.0,2350.0,1989.0,47.5123,-122.151,4.0,8.882252884889363,0.0,2014,2.0,0,0,B,0,0,4,440000,0
3146,7.0,4.0,2.0,1800.0,4180.0,1800.0,1921.0,47.6462,-122.318,4.0,8.338066525518801,0.0,2014,2.0,0,1,CD,0,0,4,865000,1
3147,9.0,3.0,1.0,1140.0,4600.0,1140.0,1942.0,47.6897,-122.337,3.0,8.433811582477187,0.0,2014,1.0,0,0,B,0,0,3,460000,0
3148,5.0,3.0,2.0,1550.0,8509.0,1150.0,1959.0,47.5299,-122.344,3.0,9.048879705849558,0.0,2014,1.0,0,0,B,1,0,3,369000,0
3149,11.0,2.0,2.5,1680.0,1240.0,1120.0,2014.0,47.6372,-122.324,2.0,7.122866658599083,0.0,2014,2.0,0,0,B,1,0,2,653500,1
3150,10.0,4.0,3.0,2230.0,108900.0,1410.0,1978.0,47.52,-121.845,4.0,11.598185308921051,0.0,2014,1.0,0,0,B,1,0,4,460000,0
3151,6.0,3.0,2.5,1780.0,7280.0,1340.0,1972.0,47.723,-122.215,3.0,8.892886141190731,0.0,2014,1.0,0,1,B,1,0,3,449500,0
3152,7.0,5.0,0.0,3270.0,4080.0,2180.0,2011.0,47.6754,-122.327,5.0,8.313852267398207,0.0,2014,2.0,0,0,B,1,0,5,1305000,1
3153,6.0,4.0,3.0,3220.0,4392.0,2320.0,1931.0,47.6713,-122.276,4.0,8.387539983189367,0.0,2014,1.5,0,0,CD,1,0,4,880000,1
3154,7.0,4.0,3.0,3130.0,5700.0,1750.0,1953.0,47.6811,-122.283,4.0,8.648221453822641,0.0,2014,1.5,0,0,B,1,0,4,671000,1
3155,5.0,3.0,2.0,1510.0,43560.0,1510.0,1954.0,47.7218,-122.079,3.0,10.681894577046897,0.0,2014,1.0,0,0,B,0,0,3,450000,0
3156,10.0,3.0,2.0,1270.0,7700.0,1270.0,1968.0,47.6711,-122.148,3.0,8.948975607841776,0.0,2014,1.0,0,0,CD,0,0,3,455000,0
3157,6.0,3.0,2.0,1800.0,6000.0,900.0,1950.0,47.7505,-122.317,3.0,8.699514748210191,0.0,2014,1.0,0,0,A,1,0,3,381000,0
3158,6.0,5.0,3.0,3640.0,6930.0,3640.0,2004.0,47.3521,-122.012,5.0,8.84361509218395,0.0,2014,2.0,0,0,B,0,0,5,555000,1
3159,11.0,4.0,2.0,2410.0,4680.0,2410.0,1974.0,47.6234,-122.113,4.0,8.451053388911692,0.0,2014,2.0,0,0,B,0,0,4,470000,0
3160,12.0,4.0,2.0,1980.0,10051.0,1980.0,1969.0,47.3231,-122.103,4.0,9.21542741102474,0.0,2014,1.0,0,0,B,0,1,4,279000,0
3161,8.0,4.0,2.5,2910.0,9131.0,2910.0,2014.0,47.6826,-122.186,4.0,9.11943049661634,0.0,2014,2.0,0,0,B,0,0,4,1035000,1
3162,12.0,5.0,2.0,2140.0,12058.0,2140.0,1951.0,47.3167,-122.214,5.0,9.397483619049352,0.0,2014,1.0,0,0,CD,0,0,5,250750,0
3163,10.0,4.0,2.0,2600.0,9000.0,1410.0,1959.0,47.381,-122.299,4.0,9.104979856318357,0.0,2014,1.0,0,0,B,1,0,4,250000,0
3164,6.0,4.0,3.0,3120.0,7644.0,3120.0,2010.0,47.5156,-121.884,4.0,8.941676305360163,0.0,2014,2.0,0,0,B,0,0,4,575000,1
3165,10.0,3.0,2.5,2070.0,6145.0,2070.0,2003.0,47.3357,-122.172,3.0,8.723394022000136,0.0,2014,2.0,0,0,B,0,0,3,289950,0
3166,7.0,3.0,2.0,1680.0,8946.0,940.0,1996.0,47.6379,-121.966,3.0,9.098961783992793,0.0,2014,1.0,0,0,B,1,0,3,381000,0
3167,12.0,3.0,2.5,1300.0,1180.0,1300.0,2008.0,47.6871,-122.339,3.0,7.07326971745971,0.0,2014,3.0,0,0,B,0,0,3,515000,1
3168,10.0,2.0,1.0,770.0,6450.0,770.0,1948.0,47.531,-122.358,2.0,8.771835409789817,0.0,2014,1.0,0,0,CD,0,0,2,230000,0
3169,7.0,3.0,2.5,2130.0,11782.0,1590.0,1977.0,47.5423,-122.215,3.0,9.374328222081633,0.0,2014,1.0,0,0,CD,1,0,3,780000,1
3170,7.0,3.0,2.5,1870.0,4657.0,1870.0,2000.0,47.4615,-122.214,3.0,8.446126742982377,0.0,2014,2.0,0,0,B,0,0,3,330000,0
3171,9.0,3.0,1.0,940.0,10875.0,940.0,1957.0,47.5121,-122.168,3.0,9.294221855956884,0.0,2014,1.0,0,0,B,0,0,3,230000,0
3172,7.0,4.0,2.5,2750.0,9949.0,2750.0,1999.0,47.6595,-122.147,4.0,9.20522732258936,0.0,2014,2.0,0,0,B,0,0,4,1050000,1
3173,9.0,3.0,3.5,1460.0,1021.0,1150.0,2006.0,47.6169,-122.309,3.0,6.928537818164665,0.0,2014,2.0,0,0,B,1,0,3,570000,1
3174,9.0,4.0,2.5,2425.0,9017.0,2425.0,2013.0,47.3003,-122.263,4.0,9.106866963499908,0.0,2014,2.0,0,0,B,0,0,4,447500,0
3175,7.0,3.0,2.5,1840.0,9900.0,1840.0,1978.0,47.6131,-122.151,3.0,9.20029003612268,0.0,2014,1.0,0,0,B,0,0,3,552000,1
3176,11.0,6.0,3.5,4010.0,16200.0,2090.0,1955.0,47.6322,-122.216,6.0,9.692766521220475,0.0,2014,1.0,0,0,B,1,1,6,1646000,1
3177,9.0,4.0,1.0,1640.0,8467.0,1220.0,1943.0,47.4894,-122.188,4.0,9.043931533642278,0.0,2014,1.0,0,1,CD,1,0,4,261490,0
3178,5.0,3.0,2.0,2430.0,12757.0,1340.0,1952.0,47.6201,-122.209,3.0,9.45383541953829,0.0,2014,1.0,0,1,CD,1,0,3,1500000,1
3179,10.0,3.0,1.0,1690.0,6658.0,1690.0,1942.0,47.7099,-122.35,3.0,8.80357441813497,0.0,2014,1.0,0,0,B,0,1,3,400000,0
3180,5.0,3.0,1.0,1490.0,8995.0,1490.0,1954.0,47.4901,-122.303,3.0,9.104424146384634,0.0,2014,1.0,0,0,CD,0,0,3,207000,0
3181,12.0,4.0,0.0,3570.0,6218.0,3570.0,2014.0,47.7046,-122.123,4.0,8.735203590618699,0.0,2014,2.0,0,0,B,0,0,4,942990,1
3182,5.0,3.0,2.5,2480.0,8342.0,2480.0,1986.0,47.4381,-122.134,3.0,9.02905827475689,0.0,2014,2.0,0,0,B,0,0,3,415000,0
3183,8.0,3.0,2.0,1540.0,61419.0,1540.0,1967.0,47.7663,-122.228,3.0,11.025474512520688,0.0,2014,1.0,0,0,B,0,0,3,450000,0
3184,6.0,4.0,2.0,2440.0,5000.0,1340.0,1954.0,47.6823,-122.371,4.0,8.517193191416238,0.0,2014,1.0,0,0,B,1,0,4,566000,1
3185,6.0,4.0,2.5,1960.0,11600.0,980.0,1931.0,47.2898,-122.222,4.0,9.358760377094455,0.0,2014,1.0,0,0,A,1,0,4,215000,0
3186,6.0,1.0,1.5,1170.0,1456.0,1070.0,2007.0,47.5493,-122.372,1.0,7.283448228756631,0.0,2014,2.0,0,0,B,1,0,<2,235000,0
3187,8.0,4.0,3.5,3090.0,67518.0,3090.0,1988.0,47.6674,-122.046,4.0,11.120149507978052,0.0,2014,2.0,0,0,B,0,0,4,844000,1
3188,6.0,4.0,2.0,2100.0,4857.0,2100.0,1965.0,47.7521,-122.279,4.0,8.488176242345745,0.0,2014,2.0,0,0,B,0,1,4,424000,0
3189,9.0,3.0,2.0,1610.0,11950.0,1210.0,1984.0,47.6705,-122.138,3.0,9.388486557359657,0.0,2014,1.0,0,1,B,1,0,3,510000,1
3190,6.0,3.0,2.0,1870.0,7189.0,1270.0,1959.0,47.5412,-122.27,3.0,8.880307358983872,0.0,2014,1.0,0,0,B,1,0,3,433000,0
3191,12.0,5.0,1.5,1890.0,10880.0,1890.0,1962.0,47.7196,-122.197,5.0,9.294681520409934,0.0,2014,1.0,0,0,B,0,0,5,420000,0
3192,9.0,3.0,2.5,1700.0,8800.0,850.0,1969.0,47.6863,-122.189,3.0,9.082507000466299,0.0,2014,1.0,0,0,A,1,0,3,565000,1
3193,7.0,2.0,1.0,1290.0,4650.0,1290.0,1906.0,47.6877,-122.325,2.0,8.444622498581403,0.0,2014,1.0,0,0,CD,0,0,2,494000,0
3194,12.0,3.0,3.5,1480.0,983.0,1180.0,2013.0,47.5555,-122.363,3.0,6.890609120147166,0.0,2014,2.0,0,0,B,1,0,3,312500,0
3195,6.0,4.0,2.5,2590.0,7910.0,2590.0,2001.0,47.6978,-122.284,4.0,8.9758830607617,0.0,2014,2.0,0,0,B,0,0,4,799000,1
3196,12.0,3.0,3.0,2070.0,54557.0,2070.0,1996.0,47.4659,-122.116,3.0,10.90700130566835,0.0,2014,2.0,0,0,B,0,0,3,770000,1
3197,7.0,3.0,2.5,3800.0,104979.0,3210.0,2005.0,47.4304,-121.841,3.0,11.561515609136993,0.0,2014,2.0,0,0,B,1,0,3,472000,0
3198,8.0,4.0,2.5,1630.0,7969.0,1100.0,1977.0,47.7336,-122.19,4.0,8.983314293397749,0.0,2014,1.0,0,0,B,1,0,4,412500,0
3199,10.0,3.0,2.0,1220.0,7370.0,1220.0,1964.0,47.6334,-122.12,3.0,8.905172985183382,0.0,2014,1.0,0,0,CD,0,0,3,500000,0
3200,7.0,3.0,1.0,960.0,27442.0,960.0,1970.0,47.4676,-122.134,3.0,10.21982996548112,0.0,2014,1.0,0,0,CD,0,0,3,137124,0
3201,12.0,4.0,2.0,1700.0,6000.0,1700.0,1967.0,47.3252,-122.208,4.0,8.699514748210191,0.0,2014,1.0,0,0,B,0,0,4,148900,0
3202,10.0,3.0,3.5,1570.0,2048.0,1290.0,2006.0,47.548,-122.375,3.0,7.6246189861593985,0.0,2014,2.0,0,0,B,1,0,3,346500,0
3203,7.0,4.0,3.5,3600.0,5697.0,2940.0,2014.0,47.5755,-122.071,4.0,8.647694999480395,0.0,2014,2.0,0,0,B,1,0,4,870515,1
3204,11.0,3.0,2.5,1760.0,5390.0,1760.0,2014.0,47.3482,-122.042,3.0,8.592300663903043,0.0,2014,1.0,0,0,B,0,0,3,382495,0
3205,10.0,0.0,1.0,390.0,5900.0,390.0,1953.0,47.526,-122.261,0.0,8.68270762989381,0.0,2014,1.0,0,0,Desc,0,0,<2,228000,0
3206,5.0,2.0,0.0,900.0,5160.0,900.0,1952.0,47.525,-122.356,2.0,8.548691858475609,0.0,2014,1.0,0,0,B,0,0,2,219000,0
3207,6.0,1.0,1.0,560.0,12120.0,560.0,1967.0,47.675,-121.854,1.0,9.402612259623305,0.0,2014,1.0,0,0,B,0,0,<2,299000,0
3208,9.0,6.0,3.5,3750.0,14150.0,2750.0,1936.0,47.6999,-122.393,6.0,9.557469903071384,0.0,2014,2.0,0,1,A,1,1,6,1245000,1
3209,7.0,4.0,1.0,1310.0,6000.0,1310.0,1940.0,47.5822,-122.295,4.0,8.699514748210191,0.0,2014,1.5,0,0,B,0,0,4,370000,0
3210,8.0,2.0,1.0,900.0,7500.0,900.0,1961.0,47.6481,-121.916,2.0,8.922658299524402,0.0,2014,1.0,0,0,CD,0,0,2,252500,0
3211,7.0,4.0,2.5,2890.0,18226.0,2890.0,1984.0,47.5169,-122.209,4.0,9.810604425056072,0.0,2014,3.0,1,1,B,0,0,4,1570000,1
3212,6.0,2.0,1.0,960.0,4920.0,960.0,1942.0,47.6946,-122.362,2.0,8.501063809486354,0.0,2014,1.0,0,0,B,0,0,2,280000,0
3213,7.0,4.0,3.0,3090.0,16538.0,2590.0,1919.0,47.5803,-122.403,4.0,9.713416042282113,0.0,2014,3.0,0,0,CD,1,1,4,1000000,1
3214,12.0,4.0,2.0,1610.0,11305.0,1610.0,1968.0,47.727,-122.176,4.0,9.33300038471207,0.0,2014,1.0,0,0,B,0,0,4,371000,0
3215,6.0,3.0,2.5,1500.0,5412.0,900.0,1920.0,47.5499,-122.394,3.0,8.59637398929068,0.0,2014,1.0,0,0,A,1,0,3,485000,0
3216,8.0,3.0,2.5,1500.0,9636.0,1500.0,1994.0,47.75,-122.176,3.0,9.173261363734762,0.0,2014,2.0,0,0,B,0,0,3,405000,0
3217,6.0,3.0,2.5,2060.0,9552.0,1610.0,1975.0,47.5402,-122.231,3.0,9.164505835632383,0.0,2014,1.0,0,0,CD,1,0,3,885000,1
